,0
4599,还 卡 下个 输入法 直接 卡住 难受 非常 难受 打开 网页 浏览 眼睛 都 瞎 刺眼 模糊 难受 打游戏 看起来 还好 画面 截 挺 清晰 打游戏 超级 烫 办公 全不烫 池别 耐用 打游戏 玩 两个 多时 挺 日常 左边 键盘 非常 非常 差劲 点 手感 都 没有 难受 打游戏 直接 显示 键 打游戏 真的 手感 极差 挺 挺 分量 质感 作 办公 片白 眼睛 不看 打游戏 没有 体验
4600,包装 严密 没有 丝 损坏 物流 金属 面 充玩面 有流 我家 线路 连接 问题 好看 良好 品控 差 次 购买 键盘 右下角 键 直接 翘起 换货 键盘 键 安装 缝隙 右边 空隙 右上角 键 翘起 般 声音 点点 耗 有点 刚开 有点 卡 没达 商品 预期
4601,玩 国志 竟偶 卡顿 感觉 有点 吹起来 感觉 兼容 还 好方 还 加点 钱 配个 觉得 更好 没 配置 还 没什么 型件 开 野兽 风扇 跑 起来 长得 还 不错 挺 美方 亿 组合 忘关 自动 系统 结 无限 重启 申请 换货 知道 原因 折腾 直接 换 退货 加点 钱 买 牌子 说 实 用不上 十代 独显 日常 办公 够 贪便宜 咯
4602,般 默认 中 画质 战网 星际争霸 都 试试 守望 先锋 通 单个 情况 还 几个 进连 管家 卡 正常 那种 不像 实体店 阉割 版般 有时候 键盘 都 不直 弄件 金属 比较 好点 破 点 还好 破损 厉害 都 签收 还通 办公 必经 游戏
4603,现在 买 都 自带 影视 件 烂 系统 自带 爱奇艺 腾讯 视频 狗 音乐 自带 正版 最 没用 管家 不错 触摸板 没 质感 没有 红帽 适应 子 便宜 需
4604,没 问题 调教 激进 符合 需求 方 硬盘 星 内存 说 符合 正常 需求 问题 比如说 关键 歪 没事 歪 售后 重贴 点点 影响 昨天 突然 不亮 确实 开 拆下 盖 断 开源 重 插拔 线 价比高 那品 控就会 出点 问题 工厂 赶工 建议 基础 动手 力 入手 起码 拆后 盖 知道 概 结构 教 做 课件 办公 没什么 总体 来说 不错
4605,说 质感 还 质量 感觉 太 过关 风扇 啸叫 转 起来 那种 蜂鸣 声音 手里 后盖 咔 咔 响 品控 不好 系统 兼容 差 没 办法 几次 打开 显示 找 声卡 驱动 重启 找 声卡 驱动 声音 播放 音乐 有时候 放着 放 突然 喇叭 坏 样 沙哑 全是 噪音 重启 消失 目前 来看 几个 问题 知道 通病 我气 差 这子 网上 吹价 高 羊毛出在羊身上 地方 肯定 刻意 忽略 看 生产日期 月 知道 家 日期 啥时候
4606,是从 迁移 过来 用户 需要 入 手 平 迁移 原因 这子 吐槽 点 开箱 体验 非常 差 收货 包装 边角 都 压变 打开 发现 盒子 包装 接下来 看 配置 有人 说 方 明显 另个 批次 入手 换 原装 算是 比较 良心 吐槽 点 直 没 用过 雾化 没什么 感知 看 参数 高域 心 不错 结 晕倒 看惯 换 不适 摄像头 简直 相功 拍 整 厚 阻尼 手感 要求 高 说 视频 中 画 质感 杜比 音都 体会 卖点 觉得 冲着 还 体验 知道 是不是 错觉 总 感觉 优化 文件夹 中把件 安装包 都 删掉 整个 页面 没有 反馈 我刷 显示 清空 类似 情况 几次
4607,买来 半个 月 先 总体 评价 下叭 触感 还 不错 设计 简洁 颜不太 适合 女生 问题 毛病 评价 看 希望 踩 雷有 丢 丢 厚 看起来 还 重点 每次 自动 系统 上网 写 服 说 说 说 我家 路由 问题 说 网卡 驱动 问题 要求 驱动 下载 开 上网 噼里啪啦 调来调去 换 重启 半天 客服 还 说不清楚 原因 指纹 解锁 还开 还 说 设备 支持 惊 前些天 舔 开 重启 指纹 还 说 安装 第方件 买来 天 下载 钉 钉 官方 杀毒 管家 来看 学习 视频 真无语 绝对 无 不良 习惯 不错 感觉 直 没有 没有 烫 亚子 说
4608,日常 办公 型 文件 堪忧 规中矩 目前 没 搞懂 调光 用法 自动 开启 不敢恭维 看个 视频 温 好看 包装 烂 输 暴力 输 手 看 做工 缝隙 比较 明显 方面 跑 分 倒 挺 高 觉得 党 是不是 太 过于 喜欢 刷 真的 影响 判断 目前 拿手 感觉 后悔 发 真的 没法 控制 可惜 激活 没法 退货
4609,先说 深灰 商务 风 重量 适中 虚报 厚 厚 没 干分 分钟 裸 还 口 错位 忍 建议 调 还 没 来得及 看眼 再也 无法 开 开键 键盘 背光灯 闪下源 旁 指示灯 亮 无 申请 售后 换 希望 妥善解决 手动 客服
4610,般 没有 评论 说 花 坏点 看着 眼睛 胀 眼镜 贴膜 有点 好转 不益 看 太久 刚开 烫手 打开 视频 烫手 下方 气 熏 烫手 打开 空调 开 视频 温 烫手 般 没有 评论 不齐 情况 弱 拱 避免 换坏 勉强 接受 般 体积 巧 适合 便携 重启 秒 开 暂时 没 测试 键盘 起来 手 累人 女 手 比较 触摸板 般 没有 故障 硬件 硬件 西数 盘 没用过 家 盘 晓得 好坏 目前 功 正常 鼠标 拖影 跑 分 整体 来说 中等 评价 不算 太好 用于 办公 玩游戏 心会 烫死 实体店 销售 评测 员 说 质量 问题 实体店 都 不肯 卖 这款 余 工作
4611,没有 测 起来 感觉 还 另吐槽 给我发 肯定 人用 退回去 网后 发现 开开 桌面上 浏览 回收站 还 确定 直 清 发现 有个 隐藏 自带 是从 智管 家里 下载 日期 竟然 月 日 促才 买 无奈 网 都 整好 退 没法 退 个白 纸箱 里面 泡沫 没有 买家 面 层 牛皮 硬 纸箱 封口 黑 贴纸 错位 建议 家 买 注意 全拆 操作 录 视频 开前 做好 相关 操作 挺不错 不愧 价格 中 顶配 友达 不介意 打开 老版 件 颗粒感 挺 标配 挺 方便 反正 单手 开合 做 略 困难 翻转 倾斜角 目测 概 倾斜 玩游戏 没 感受 捷键 两个 风扇 转 挺 力 说 有时候 颜 真的 改变 质感 看起来 高级 唯点 缺点 没 贴膜 用手 印上 手印 知道 明显 还 擦不掉 不好不坏
4612,没有 以太网 接口 无线网络 稳定 地方 比较 厚 系统 自带 截功 按键 组合 按键 都 有点 奇葩 接受 不用 买 充 接口 充 接口 确实 奇葩 接口 显示 转接 都 不用 全金属 身 比较 重 战 重点 标称 麦克风 录音 喇叭 声音 驱动 异常 售后 提供 支持 安装 直接 安装 成 升级 结 路由 迅捷 连接 不上 搞 红 手 虚拟 点 弄 安装 成 连接 迅捷 现实 问题 上网 版 需要 更下 驱动 老 弹出来 对话框 重启 没用 需要 重启 需要 重启 成此 设备 配置
4613,手用 几天 说 说 感受 银灰 比较 商务 全金属 质感 不错 看着 挺 高级 样子 重量 厚 中 比较 重 首发 配件 抽等奖 亿 镁光 方 这点 比较 掉价 次 做工 方面 认有 几点 瑕疵 触控板 高低 源键 点点 歪 源 接口 有点 松 说实话 强迫症 有点 难受 都 影响 正常 几天 时间 没什么 毛病 智模 打团 可稳 帧 开 野兽 模概 稳 帧 打团 帧 自我感觉 还 不错 游戏 没 玩 太久 风扇 野兽 模 声音 比较 接受 模 声音 智模 娱乐 跑 分万 显存 这款 不错 不太吃 显卡 游戏 稍 玩玩 两个 壳 有点 沾 灰 接口 少 综上 才刚 几天 感受 保证 后续 持续 抛开 瑕疵 做工 主 办公 影音 游戏 款 不错
4614,月 号 付 尾款 号 拿货 两天 总体 杠杠 两秒 打开 自带 浏览 秒 开 最 不解 两天 时间 没什么 工作 件 卡顿 次 看着 鼠标 光标 转圈圈 表现 说 子 最 亮点 这块 着实 亮 瞎 眼 子 再用 子通 液晶 看着 竟然 表现 比较 模糊 牛批 牛批 这块 分辨率 太高 件 分辨率 支持 看起来 模糊 网页 不太懂 智模 还 风扇 声音 接受 太巧 买 觉得 银 丑 款 突然 变 风格 深灰 爱 整体 质感 不错 磨砂 面贼 接缝 做工 还 没有 明显 问题 触摸板 确实 看内构 知道 触控板 结不 结实 挺 满意 没 挑剔 拎 手里 带感 键盘 键 太短 适应 打字 易触 触控板 推荐 智 键盘 太好 激活 遇 麻烦 站 官方 找 解决方案 视频 教 盘太 分 过来 固态 手 看客 品 废话 蟹 蟹
4615,感觉 差劲
4616,发 续航 差
4617,差般
4618,打开 件 不算 太
4619,知道 少 太
4620,充发 烫 有点
4621,垃圾 刚买 便宜 百
4622,经常 死 第天 死
4623,刚买 十八天 降价 块 真棒
4624,贼 差劲
4625,池耗 太
4626,刚买 发 有点
4627,降价 太 差评
4628,买 降价 差评
4629,坏点 包装 太 简陋
4630,池 超级 耐用
4631,上网 可惜
4632,我服 摄像头 清晰 太差
4633,西 卖出去 品牌 太 令人 失望
4634,说 买 发现 太
4635,没用 几天 卡 好无语
4636,半个 月 降价 报价 期 天 太无语
4637,客服 明显 熟悉业务 怀疑 专业
4638,太 垃圾 买 月 卡
4639,真 买来 第天 蓝 说 气人 不气
4640,真的 很难 连接 知道 怎么回事
4641,垃圾 网络 经常 不用
4642,声音 别别 不关 绝对 不停
4643,这款 闪 退
4644,星期 黑 难过
4645,天掉 网 八百 次 风扇 巨响 真的 后悔 买
4646,接口 太 少 没有 网线 接口 方便
4647,耗 根用 多长时间
4648,断网 问题 无 解 客服 都 摆设 基啥 懂 还 客服
4649,送 超级 难 激活 始终 未 解决 差评
4650,般 鼠标 都 太气
4651,响应 慢 启动 激活 很慢
4652,品控 实在 太差 划痕 换货
4653,太差 买回来 没 几天 链接 自动 没网
4654,就般 插孔 太 难搞
4655,充满 只用 半天 情况
4656,掉价 十月 九号 买 现在 十号 都 泪
4657,上网 真的 难搞 无 语 爆炸
4658,刚买 紫 次 吓死 搞 赶紧 关 玩 心跳
4659,预付 傻子 预付 价格比 正常 价格 样 还 退 预付款 傻子
4660,不个 月 黑 开 挺无语
4661,真的 不配 买 太差 序 无法
4662,鼠标 接口 别配 不好 不好
4663,无语 这才 买 多久 死 两次 更加
4664,品控 差 触控板 边高边 低 缝隙 非常明显
4665,巡航 短 低频 模 时长 时
4666,第天 开迅 风扇 声音 超级 退货
4667,般 感觉 分钱 分货 派送 员 真的 没话说 服务 非常 位
4668,空格键 翘起 在线 客服 说 正常 在线 客服 现在 都 这种 水平
4669,充满 状态 两天 打开 没 太差
4670,购物 体验 最差 次 客服 态 消极 真的 不爽
4671,太烂 听歌 看影 都 发 声音 巨响
4672,卡 买回来 第天 卡 客服 回答 问题 应付
4673,补丁 会卡顿 卸载 没 过般
4674,真的 太慢 建议 家 买好 点
4675,慢买 没 几天 黑卡 问题 问 客服 没用 糟糕 网购 体验
4676,非常 差 开 几个 网页 键盘 烫手 做 退货
4677,怀疑 卖 手 月 号 装 件 爱奇艺
4678,刚充 太烫 声音 简直 打开
4679,指纹识别 十次 九次 失败 差 差 真是 便宜 领教
4680,上网 问题 简直 体验 太差 周 都 客服 话 解决 上网 问题 解决 次 没 几天 犯 知道 是不是 通病 反正 不耐烦
4681,拆过 退 触控板 质量 问题 买后 星期 降价 价格 保护 差评
4682,两星 客服 态 问题 回复 开直 桌面 问 客服 搭 都
4683,买 还 不个 月 声音 问题 无话可说 觉得 售后服务 真的
4684,触摸板 右侧 物 按键 不灵敏 视频 体会
4685,买 换 都 坏点 品控 真的 不太 卖 品控 搞好 点
4686,建议 家 买 次 删除 键卡顿 异常 换货 经常 蓝死 真的 折腾
4687,都 还 刚买 几天 黑 死 点 都 没有 都
4688,打开 灰 痕迹 显示 有点 模糊 适合 买 西 买 几次 都 挺 失败
4689,第次 购货 体验 天 开 问问 客服 答非所问
4690,太慢 打开 文件 都 好几分钟 太太 太慢
4691,系统配置 两个 星期 星期 系统 难受
4692,不好 死 开 关不了 品质 非常 差
4693,买 空调 洗衣 都 这家 物件 还要 点 都 不样 卡顿 不好
4694,先不说 西 客服 态 吐 刚买 不个 时 降价 系 客服 系 客服 提交 申请 还直 客服 服 真的 第次 买西 太 失望
4695,买 第天 卡死 鬼 玩意儿 足足 转 几分钟
4696,告诉 买 卸载 残留 都 没 安装 难道 用过 退回来 黑
4697,刚买 几天 还 清楚 刚买 降价 申请 价格 保护 还 申请 明明 现在 申请 非说 没有 降价 真心 扯淡 多花 百
4698,购买 第天 第天 充满 看池 时 量 第天 充满 时 量 知道 情况 找 客服 硬是 难 找
4699,连接 问题 经常 自动 断开 显示 连接 失败 两次 客服 话 驱动 安装 太 费劲
4700,充发 异常 烫得 熟 鸡蛋 换 客服 真让人 操 碎了心 太 糟心 买断 卸载
4701,真的 服 刚过 七天 直接 没 两天 没玩 直接 强制 网络 直接 不用 真滴服
4702,原厂 打开 网卡 超级 慢 系统 原因 重装 系统 先 服务 态 不好
4703,直接 打不开 序 错误 找 客服 还要 级 卸载 重 下载
4704,收货 充 两个 颜 难看 相比 感觉 很差
4705,真 无 语子 还 没用 月 现在 风扇 直响 还开 黑
4706,别慢 还别 卡 点儿 都 不好 客服 系不上 都 自动 答复
4707,经常 断流 所谓 比较 差 做工 缩水 比例 价比 都 缩水
4708,玩 刚收 防拆贴 撕开 状态 现在 还 公司 方便 取出 回去 看看 玩意儿 是不是 手
4709,用来 办公 才刚 买 月 黑次 知道 吐槽 都 懒得 评价 买 西 这次 真的 忍不住 吐槽 神烦
4710,太棒了 差点 知道 关 点 点 不开 按键 没 不错 赶紧 下单
4711,刚买 天 突然 连不上 无线网 售后 工 沟通 指导 进 系统 恢复 说 需要 送 售后 点 质量 太差
4712,刚买 没 几天 时不时 连不上 无线网 售后 提供 方法 试 没过多久 连接 不上 气 爆炸
4713,不周 黑次 蓝牙 连不上 说 这部 真的 坑 慎重 入坑
4714,相比 前 几代 重量 增加 打开 后子 角 悬空 做工 不位 口太少
4715,翻车 友达 拖影 坏点 急用 懒得 折腾 据说 换 样
4716,失望 重换 瑕疵 上个 黑边 太 触控板 咔 咔 响 醉 倒霉 懒得 换货
4717,买 刚货 降价 有点 糊 高清 都 太 清晰 第次 买 感觉 很差 清晰
4718,插 网线 有点 卡 令人 难以 接受 顽疾 依旧 睡眠 无法 开启 强制 关 充气
4719,触摸板 缝隙 转轴 缝隙 插口 插拔 畅 显示 泛白 做工 太 差 申请 退货
4720,差 先拿个 因差 换 拿手 正在 开 烫
4721,这是 换货 评价 自动 睡眠 问题 方法 无 索 重置 系统 没
4722,购 半月 蓝 现象 次 经常 开 连不上 无线 重置 网络 连接 感觉 此款 无线 网卡 问题
4723,收 发现 没 仔细 看 激活 发现 隐蔽 地方 壳 划痕 咨询 客服 直接 申请 售后 嫌 麻烦 懒得 退 提醒 朋友 收货 时间 仔细检查 有无 瑕疵
4724,般 买 天黑 强制 关 开 桌面 白片 系 客服 目前 没有 解决 客服 服务 态般 中
4725,网卡 真是 问题 网上 看 说 款型 网卡 问题 没 巧 碰上 没真 中招 上网 买 慎重
4726,调 时 没调 售后 意思 买 差 活该 真是 服 做 都 做 最后 花钱 再也不会 买子 产品
4727,最好 慎重 购买 买 月 唤醒 文件 还 来不及 网页 资料 丢 全部重
4728,打开 正常 网页 卡死 黑 办法 捷键 都 无法 恢复 关键 还 无法 关 重启 按源键 都 亮 无法 打开 几天
4729,有点 重不 知道 破 直接 破 包装 壳 口 系 客服 里面 没什么 问题 没退 非常 遗憾 地因 看看 有没有 问题 毕竟 包装 破损 位置 非常 说错 评价 延保 活动 希望 健康长寿 真是 亏了
4730,买 不个 月 卡 插口 方便 发发 烫
4731,客服 个个 推卸责任 个工 搞不定 问题 直 重置 系统 我刚 买回来 第天 重置 系统 服气
4732,西都 没有 鼠标 没有 背包 充 配件 都 没 官方 标配 样子 坑
4733,刚买 真的 巨卡 就序 最化 点 序 半个 时 硬是 没点 开 风扇 声音 有点
4734,不好 没有 序 比较慢 感觉 花块 买 点 都 不值 售后 就子发 没有 明确 解释 售后 点去 检测 买 子 还 没有 几天
4735,日 抢购 价元 日 改成 元 找 客户 补 差价 问们 没 发现 价格 问题 是不是 过去 现在 没人 服务 就别 吹牛
4736,说实话 开 两个 件 还 凑合 滴 风扇 声音 明显 买回来 两天 成 鬼 样子
4737,不太 样子 还 没 玩游戏 发 摄像头 不说 两个 字 模糊 硬盘 星
4738,两个 月 开不起 问 客服 搭 透明人 只管 卖出去
4739,难以忍受 问题 般多 个白 真是 玩不起 买来 激活 问题 全跑 还 重装系统
4740,请问 有没有 购买 客户 当天 购买 注意 活动 页面 有个 直播间 购买 送版 鼠标 鼠标垫 活动 朋友 是从 直播间 购买 请问 有收 活动 赠品 朋友 截取 活动 页面 截 贴出来 看看 看 活动 直播间 购买 结们 承认 活动 希望 有心人 贴 得截 感谢 感谢
